,lasttime,duration,areatime,tqv_values,maxarea,filename
64,2022-02-13 08:00:00.000003,2 days 12:00:00,1557.2262143638984,55.0,68.02406970310348,2022_02_13_08_lat16p64S.geojson
65,2022-02-12 12:00:00.000000,1 days 15:59:59.999997,1637.7244181329706,55.0,68.02406970310348,2022_02_12_12_lat10p93S.geojson
66,2022-02-11 20:00:00.000003,1 days 00:00:00,1113.514325446124,55.0,68.02406970310348,2022_02_11_20_lat11p60S.geojson
67,2022-02-10 06:59:59.999997,0 days 10:59:59.999994,625.593782701526,55.0,58.07737807011316,2022_02_10_06_lat13p82S.geojson
68,2022-02-09 03:59:59.999997,0 days 00:00:00,3.6990854219041576,55.0,3.6990854219041576,2022_02_09_03_lat11p56S.geojson
69,2022-02-09 03:00:00.000000,0 days 00:59:59.999997,3.1141272212529674,55.0,2.091151521073269,2022_02_09_03_lat11p74S.geojson
70,2022-02-08 21:00:00.000000,0 days 05:00:00.000003,22.794861440381744,55.0,5.48464503260353,2022_02_08_21_lat16p80S.geojson
71,2022-02-07 21:59:59.999997,0 days 03:59:59.999997,6.40611600733527,55.0,1.4333527876551102,2022_02_07_21_lat13p57S.geojson
72,2022-02-07 06:59:59.999997,0 days 00:00:00,5.365657875210301,55.0,5.365657875210301,2022_02_07_06_lat17p03S.geojson
73,2022-02-07 06:00:00.000000,0 days 00:00:00,3.839756422592075,55.0,3.839756422592075,2022_02_07_06_lat16p83S.geojson
74,2022-02-07 05:00:00.000003,0 days 00:00:00,2.4545760559282237,55.0,2.4545760559282237,2022_02_07_05_lat16p55S.geojson
75,2022-02-07 03:59:59.999997,0 days 00:00:00,1.060450521469938,55.0,1.060450521469938,2022_02_07_03_lat16p19S.geojson
76,2022-02-05 17:00:00.000003,0 days 04:00:00.000006,825.7630902664971,55.0,166.98742690994146,2022_02_05_17_lat16p54S.geojson
77,2022-02-05 00:59:59.999997,0 days 18:00:00,2773.279784622485,55.0,171.85266593716682,2022_02_05_00_lat16p21S.geojson
78,2022-02-04 00:59:59.999997,0 days 00:00:00,1.3065694146440419,55.0,1.3065694146440419,2022_02_04_00_lat11p63S.geojson
79,2022-02-04 00:00:00.000000,0 days 00:00:00,1.7700230448892889,55.0,1.7700230448892889,2022_02_04_00_lat11p65S.geojson
80,2022-02-03 14:00:00.000003,0 days 00:00:00,2.1407486180793294,55.0,2.1407486180793294,2022_02_03_14_lat14p44S.geojson
81,2022-02-09 12:59:59.999997,6 days 01:59:59.999994,10576.891194247606,55.0,174.343495693064,2022_02_09_12_lat25p21S.geojson
82,2022-02-09 09:00:00.000000,5 days 21:59:59.999997,11038.47554165011,55.0,174.343495693064,2022_02_09_09_lat14p99S.geojson
83,2022-02-07 09:00:00.000000,3 days 21:59:59.999997,1874.6523346949587,55.0,36.82626438755709,2022_02_07_09_lat7p029S.geojson
84,2022-02-03 23:00:00.000003,0 days 12:00:00,69.55266338342767,55.0,10.454536105371172,2022_02_03_23_lat11p65S.geojson
85,2022-02-03 09:59:59.999997,0 days 00:00:00,2.9533921805339522,55.0,2.9533921805339522,2022_02_03_09_lat11p74S.geojson
86,2022-02-03 09:00:00.000000,0 days 00:59:59.999997,3.661615390812761,55.0,2.2720374280159468,2022_02_03_09_lat11p74S.geojson
87,2022-02-03 21:00:00.000000,0 days 21:00:00,1502.0154651417242,55.0,78.1237323294321,2022_02_03_21_lat17p95S.geojson
